provID	unik_station_beteckning	Undersökning	Stationsbeteckning	djup	Latitud	Longitud	Datum	artal	prov_nr	S	B	B_utan	N	bqi
478504	24114_52082_52733	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	N2	14,6	56,1300000031789	15,5716499964396	2011-05-02	2011	3	4	2,37710011377931	2,37710011377931	42	2,544149
478505	24115_52088_52734	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	N3	9,5	56,1708333333333	15,5548166910807	2011-05-02	2011	1	8	6,73210015147924	6,73210015147924	59	4,607202
478506	24115_52088_52734	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	N3	9,5	56,1708333333333	15,5548166910807	2011-05-02	2011	2	6	6,30879989732057	6,30879989732057	55	4,22549
478507	24115_52088_52734	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	N3	9,5	56,1708333333333	15,5548166910807	2011-05-02	2011	3	9	8,80129988258705	8,80129988258705	67	5,875
478508	24116_52037	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	N5	6,8	56,145666662852	14,6859999974569	2011-05-04	2011	1	11	20,6767000518739	20,6767000518739	533	5,670716
478509	24116_52037	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	N5	6,8	56,145666662852	14,6859999974569	2011-05-04	2011	2	12	21,5710996134439	21,5710996134439	490	5,806007
478510	24116_52037	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	N5	6,8	56,145666662852	14,6859999974569	2011-05-04	2011	3	10	13,2685000486672	13,2685000486672	378	5,421767
478511	24117_52043	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	N6	15,6	56,1311499993006	14,7234999974569	2011-05-04	2011	1	2	14,1636995999143	14,1636995999143	34	2,079759
478512	24117_52043	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	N6	15,6	56,1311499993006	14,7234999974569	2011-05-04	2011	2	4	12,3217996302992	12,3217996302992	46	3,563377
478513	24117_52043	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	N6	15,6	56,1311499993006	14,7234999974569	2011-05-04	2011	3	5	9,36690043285489	9,36690043285489	29	3,43302
478514	24118_53179	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	N7	6,6	56,0406666676203	14,5371500015259	2011-05-05	2011	1	3	4,08650001883507	4,08650001883507	174	1,71873
478515	24118_53179	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	N7	6,6	56,0406666676203	14,5371500015259	2011-05-05	2011	2	5	5,94129977375269	5,94129977375269	108	2,720086
478516	24118_53179	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	N7	6,6	56,0406666676203	14,5371500015259	2011-05-05	2011	3	5	3,77679995447397	3,77679995447397	91	1,58062
478517	24119_51955	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	PMK5	12,8	56,070666662852	15,7545000076294	2011-05-03	2011	1	9	6,49269992765039	6,49269992765039	314	1,717868
478518	24119_51955	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	PMK5	12,8	56,070666662852	15,7545000076294	2011-05-03	2011	2	7	8,37640007585287	8,37640007585287	250	1,391821
478519	24119_51955	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	PMK5	12,8	56,070666662852	15,7545000076294	2011-05-03	2011	3	5	7,44899989105761	7,44899989105761	178	1,437241
478520	24120	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	PMK8	3,8	56,0849999984105	15,8076666514079	2011-05-03	2011	1	9	3,41800000937656	3,41800000937656	38	6,093023
478521	24120	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	PMK8	3,8	56,0849999984105	15,8076666514079	2011-05-03	2011	2	11	5,96469991025515	5,96469991025515	57	6,022528
478522	24120	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	PMK8	3,8	56,0849999984105	15,8076666514079	2011-05-03	2011	3	10	2,84280005446635	2,84280005446635	41	6,52059
478523	24121_52017	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	RY	9,4	56,1583333333333	15,2946500142415	2011-05-03	2011	1	10	7,19090009207139	7,19090009207139	108	2,820054
478524	24121_52017	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	RY	9,4	56,1583333333333	15,2946500142415	2011-05-03	2011	2	9	3,561000097543	3,561000097543	96	2,544554
478525	24121_52017	SRK BKVVF och VHVVF Hanöbukten udda år från 2011	RY	9,4	56,1583333333333	15,2946500142415	2011-05-03	2011	3	7	2,97220003523398	2,97220003523398	104	1,80618
478526	24122	Projekt Slussen	44	8	59,3251833279928	18,0906500021617	2008-06-24	2008	1	3	2,46509992331266	2,46509992331266	526	3,005765
478527	24123	Projekt Slussen	45	24	59,320666662852	18,0877166668574	2008-06-24	2008	1	1	1,08899998664856	1,08899998664856	150	1,456597
478528	24124	Projekt Slussen	46	31	59,3196000099182	18,0854666630427	2008-06-24	2008	1	2	0,45610000914894	0,45610000914894	471	2,356538
478529	24125	Projekt Slussen	47	22	59,3204166730245	18,077099998792	2008-06-25	2008	1	3	3,38550009019673	3,38550009019673	353	2,993483
478530	24126	Projekt Slussen	48	18	59,3227333386739	18,0778666655223	2008-06-25	2008	1	4	13,6757004708052	13,6757004708052	199	3,906009
478531	24127	Projekt Slussen	49	31	59,3211166699727	18,0806333303452	2008-06-25	2008	1	1	1,57099997997284	1,57099997997284	400	1,486568
478532	24128	Projekt Slussen	50	31	59,3186666806539	18,0893666664759	2008-06-25	2008	1	2	4,19280005712062	4,19280005712062	941	2,37098
478533	24129	Projekt Slussen	51	9	59,3211666742961	18,0903166691462	2008-06-25	2008	1	4	4,71249985997565	4,71249985997565	1225	3,598275
478534	24130	Projekt Slussen	52	16	59,3216499964396	18,0959833304087	2008-06-25	2008	1	2	0,431700006127357	0,431700006127357	11	1,789205
478535	24131	Projekt Slussen	53	32	59,3188000043233	18,0966166655223	2008-06-25	2008	1	1	5,82200002670288	5,82200002670288	640	1,493482
478536	24132	Projekt Slussen	54	32	59,3174000104268	18,1018166700999	2008-06-25	2008	1	1	2,92899990081787	2,92899990081787	500	1,490247
478537	24133	Projekt Slussen	55	16	59,3163000106812	18,1071000019709	2008-06-25	2008	1	1	0,984000027179718	0,984000027179718	260	1,476751
478538	24134	Projekt Slussen	56	10	59,3203333218892	18,1059333324432	2008-06-25	2008	1	3	1,39219999848865	1,39219999848865	143	2,896397
478539	24135	Projekt Slussen	57	24	59,3192666689555	18,1169666687648	2008-06-25	2008	1	2	4,25140011310577	4,25140011310577	111	2,303344
478540	24136	Projekt Slussen	58	31	59,3185166676839	18,1278166691462	2008-06-25	2008	1	1	1,64800000190735	1,64800000190735	270	1,477784
478541	24137	Projekt Slussen	59	22	59,3166666666667	18,1295333305995	2008-06-25	2008	1	2	3,03139990568161	3,03139990568161	341	2,358027
478542	24138	Projekt Slussen	60	22	59,320666662852	18,1297333319982	2008-06-25	2008	1	2	1,92880004644394	1,92880004644394	171	2,331388
478543	24139	Projekt Slussen	61	13	59,3213666598002	18,1316166639328	2008-06-25	2008	1	4	2,34689992648055	2,34689992648055	10	3,541448
478544	24140	Projekt Slussen	62	11	59,3215000152588	18,1307833353678	2008-06-25	2008	1	3	5,37820011377335	5,37820011377335	305	2,981168
478545	24141	Projekt Slussen	63	31	59,3187166531881	18,1351333300273	2008-06-25	2008	1	1	9,77499961853027	9,77499961853027	820	1,496028
478546	24142	Projekt Slussen	64	10	59,3212333361308	18,1373500029246	2008-06-25	2008	1	2	4,65509992837906	4,65509992837906	121	2,499207
478547	24143	Projekt Slussen	65	18	59,32093334198	18,1383333365122	2008-06-25	2008	1	3	0,370600011199713	0,370600011199713	24	2,802693
478548	24144	Projekt Slussen	66	10	59,3209166526794	18,1449999968211	2008-06-25	2008	1	3	0,328199991956353	0,328199991956353	43	1,379721
478549	24145	Projekt Slussen	67	39	59,3191666603088	18,1514833291372	2008-06-25	2008	1	1	1,77699995040894	1,77699995040894	710	1,494624
478550	24146	Projekt Slussen	68	19	59,3207000096639	18,1560166676839	2008-06-25	2008	1	3	3,57429999113083	3,57429999113083	192	3,101984
478551	24147	Projekt Slussen	69	38	59,3182833353678	18,152149995168	2008-06-25	2008	1	1	1,13999998569489	1,13999998569489	320	1,481994
478552	24148	Projekt Slussen	70	35	59,3176833470662	18,1501499970754	2008-06-25	2008	1	1	2,59100008010864	2,59100008010864	440	1,488238
478553	24149	Projekt Slussen	71	30	59,3200833320618	18,1334666728973	2008-06-25	2008	1	1	0,460599988698959	0,460599988698959	25	1,254292
478554	24150	Projekt Slussen	72	26	59,3186999956767	18,1101833343506	2008-06-25	2008	1	1	1,94400000572205	1,94400000572205	280	1,478744
478555	24151	Projekt Slussen	73	17	59,3203333218892	18,1519666671753	2008-06-26	2008	1	3	6,21939992904663	6,21939992904663	269	3,131151
478556	24152	Projekt Slussen	74	10	59,3177333196004	18,144649998347	2008-06-26	2008	1	2	1,08000001637265E-02	1,08000001637265E-02	4	1,325337
478557	24153	Projekt Slussen	75	33	59,3195000012716	18,1411666711171	2008-06-26	2008	1	3	8,77610019221902	8,77610019221902	579	3,015455
478558	24154	Projekt Slussen	76	8	59,3167999903361	18,1216166655223	2008-06-26	2008	1	6	2,88800007570535	2,88800007570535	85	4,25366
478559	24155	Projekt Slussen	77	10	59,320016670227	18,1088333368301	2008-06-26	2008	1	2	0,1208999985829	0,1208999985829	51	2,138525
478560	24156	Projekt Slussen	78	28	59,3187166531881	18,1025499979655	2008-06-26	2008	1	2	2,70809989050031	2,70809989050031	361	2,353016
478561	24157	Projekt Slussen	79	8	59,3202833175659	18,1047000010808	2008-06-26	2008	1	4	0,950000019744039	0,950000019744039	135	3,564747
478562	24158	Projekt Slussen	80	27	59,3176333427429	18,0972666660945	2008-06-26	2008	1	2	1,91730006039143	1,91730006039143	312	2,363029
478563	24159	Projekt Slussen	81	12	59,321783320109	18,0872999986013	2008-06-26	2008	1	5	2,66959998803213	2,66959998803213	335	4,307296
478564	24160	Projekt Slussen	82	19	59,321549987793	18,0938833316167	2008-06-26	2008	1	1	0,897000014781952	0,897000014781952	110	1,439709
478565	24161	Projekt Slussen	83	18	59,3217333475749	18,0839999993642	2008-06-26	2008	1	3	0,422200012602843	0,422200012602843	152	2,918265
478566	24162	Projekt Slussen	84	29	59,323966662089	18,1603000005086	2008-06-25	2008	1	1	4,34999990463257	4,34999990463257	560	1,49183
478567	24163	Projekt Slussen	85	31	59,3236833254496	18,1659333388011	2008-06-25	2008	1	1	3,48499989509583	3,48499989509583	380	1,485603
478568	24164	Projekt Slussen	86	27	59,3249499956767	18,171683327357	2008-06-25	2008	1	3	1,64309999346733	1,64309999346733	203	2,95241
478569	24165	Projekt Slussen	87	39	59,3261833190918	18,1804000059764	2008-06-25	2008	1	2	2,18560004234314	2,18560004234314	342	2,364981
478570	24166	Projekt Slussen	88	28	59,3241666793823	18,1666666666667	2008-06-25	2008	1	2	1,43069995939732	1,43069995939732	201	2,339284
491382	25788_52036	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	IP 1	6,2	56,1571279	14,7025513	2012-05-29	2012	1	9	10,1567996949307	10,1567996949307	161	4,072289
491383	25789_52035	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	IP 2	7,3	56,1514665	14,7113064	2012-05-29	2012	1	8	7,75380015955307	7,75380015955307	217	5,093592
491384	25790_52039	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	IP 3	11,7	56,1363973	14,6994457	2012-05-29	2012	1	11	24,8466004985385	24,8466004985385	168	6,893036
491385	25791_52038	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	IP 4	9,6	56,1308773	14,688893	2012-05-29	2012	1	8	11,4704001318896	11,4704001318896	112	4,624406
491386	25792	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	IP 5	6,9	56,1470974	14,6848183	2012-05-29	2012	1	12	7,09280019789003	7,09280019789003	131	5,463237
491387	25793_52021	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	JF 1	7,2	56,1839011	15,0483577	2012-05-21	2012	1	8	3,37230001225544	3,37230001225544	128	4,649242
491388	25794_52022_52745	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	JF 2	7,5	56,1762768	15,0499571	2012-05-21	2012	1	8	6,36250018700957	6,36250018700957	271	4,062446
491389	25795_52023	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	JF 3	11,4	56,1750655	15,0664842	2012-05-21	2012	1	11	5,91410005372018	5,91410005372018	83	5,665701
491390	25796_52024	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	JF 4	9,9	56,1708992	15,0606721	2012-05-21	2012	1	9	6,1603998823266	6,1603998823266	89	4,765958
491391	25797_52025	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	JF 5	13,4	56,1651147	15,0620719	2012-05-21	2012	1	6	10,0296299187467	10,0296299187467	114	4,474049
491392	25798_52057	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KaF 1	11,2	56,1579869	14,8756668	2012-05-23	2012	1	15	8,19940000935458	8,19940000935458	311	5,079405
491393	25799_52056	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KaF 2	18,2	56,1516277	14,878025	2012-05-23	2012	1	12	15,7674997788854	15,7674997788854	621	6,087541
491394	25800_52060	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KaF 3	6,4	56,1502786	14,8564959	2012-05-23	2012	1	9	4,1532000311272	4,1532000311272	113	3,567796
491395	25801_52055	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KaF 4	15,8	56,1480267	14,867396	2012-05-23	2012	1	10	12,7712004072964	12,7712004072964	567	5,084982
491396	25802_52059	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KaF 5	10,5	56,159747	14,8626036	2012-05-23	2012	1	6	3,81890005338937	3,81890005338937	90	4,047575
491397	24106_25803_52992_53177	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KD 1	13,8	55,9663958	14,5353638	2012-05-28	2012	1	6	2,31570008583367	2,31570008583367	221	6,618688
491398	24106_25803_52992_53177	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KD 1	13,8	55,9663958	14,5353638	2012-05-28	2012	2	10	1,72699998777534	1,72699998777534	264	7,673071
491399	24106_25803_52992_53177	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KD 1	13,8	55,9663958	14,5353638	2012-05-28	2012	3	8	1,92559999739751	1,92559999739751	272	7,292893
491400	24107_25804_52993_53178	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KD 2	13,9	55,8665989	14,2775427	2012-05-28	2012	1	6	1,77809997275472	1,77809997275472	112	4,189375
491401	24107_25804_52993_53178	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KD 2	13,9	55,8665989	14,2775427	2012-05-28	2012	2	5	3,60390000685584	3,60390000685584	148	3,600857
491402	24107_25804_52993_53178	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KD 2	13,9	55,8665989	14,2775427	2012-05-28	2012	3	9	0,507400001515634	0,507400001515634	149	4,688312
491403	25805	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KF 1	7,5	56,0782675	15,7753838	2012-05-24	2012	1	7	3,9755000686273	3,9755000686273	186	4,591101
491404	25806	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KF 2	10,8	56,073565	15,7587516	2012-05-24	2012	1	8	7,65780015243217	7,65780015243217	229	4,338949
491405	25807_51953	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KF 3	11,7	56,0692311	15,7472768	2012-05-24	2012	1	7	4,15839989995584	4,15839989995584	155	4,114704
491406	25808	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KF 4	15,6	56,0623983	15,7513969	2012-05-24	2012	1	5	1,72190001711715	1,72190001711715	54	2,004729
491407	25809	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	KF 5	13,8	56,0666476	15,7539115	2012-05-24	2012	1	5	5,28599993698299	5,28599993698299	82	2,951608
491413	25811_52067	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	MBK 1	32	56,1185226	15,0333574	2012-07-04	2012	1	7	11,1951997223077	11,1951997223077	66	6,741376
491414	25812_52066	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	MBK 2	20,7	56,1347896	15,1139172	2012-07-04	2012	1	8	2,05459998548031	2,05459998548031	200	4,687425
491415	25813_52073	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	MBK 3	30,5	56,0850578	15,1703397	2012-07-03	2012	1	9	5,76619978330564	5,76619978330564	77	6,414634
491416	25814_52070	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	MBK 4	24,6	56,0993411	15,3746294	2012-07-04	2012	1	9	8,06660008127801	8,06660008127801	387	6,466836
491417	25815_52069	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	MBK 5	24,9	56,0919818	15,3486691	2012-07-04	2012	1	10	4,8600998877082	4,8600998877082	404	8,020506
491418	25816_52041	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	MP 1	6	56,1515833	14,7348772	2012-05-29	2012	1	10	17,433700026013	17,433700026013	556	5,039895
491419	25817_52040	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	MP 2	9,9	56,1416155	14,7361358	2012-05-29	2012	1	9	5,24399996642023	5,24399996642023	206	4,92891
491420	25818	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	MP 3	14,6	56,1342771	14,7237135	2012-05-29	2012	1	7	9,97289955778979	9,97289955778979	54	4,898115
491421	25819_52042	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	MP 4	14,5	56,1324108	14,7096768	2012-05-29	2012	1	7	6,65360009938013	6,65360009938013	80	5,684155
491422	25820_52045	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	MP 5	17,9	56,1155314	14,7215713	2012-05-29	2012	1	8	20,4711992513039	20,4711992513039	194	5,778203
491423	25821_52010	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	RF 1	7	56,1666432	15,3026296	2012-05-21	2012	1	10	7,58319986006245	7,58319986006245	113	4,13027
491424	25822_52018	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	RF 3	9	56,1551606	15,273653	2012-05-21	2012	1	9	5,33940007106867	5,33940007106867	141	2,212329
491425	25823_52011	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	RF 2	8	56,1580128	15,3005539	2012-05-21	2012	1	9	5,133800138894	5,133800138894	146	2,516556
491426	25824_52014	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	RF 5	13,5	56,1496139	15,2662479	2012-05-21	2012	1	10	7,52709985431284	7,52709985431284	445	4,378478
491427	25825_52013	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	RF 4	13,4	56,1539843	15,2613591	2012-05-21	2012	1	5	3,43960004793189	3,43960004793189	86	2,257494
491428	25826	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	SV 1	7,2	56,0462603	14,5847185	2012-05-23	2012	1	6	6,64859991939738	6,64859991939738	67	3,11043
491429	25827_52033	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	SV 2	5,2	56,0347308	14,5905214	2012-05-23	2012	1	7	4,91860014526173	4,91860014526173	167	2,929792
491430	25828_52034	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	SV 3	7,8	56,0340765	14,5806756	2012-05-23	2012	1	7	14,53870005114	14,53870005114	351	4,558879
491431	25829	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	SV 4	5,3	56,029213	14,5775413	2012-05-23	2012	1	6	13,0700998306274	13,0700998306274	25	4,0283
491432	25830	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	SV 5	8,9	56,0248824	14,5792186	2012-05-23	2012	1	11	5,36510007659672	5,36510007659672	137	8,519452
491433	25831_52076	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	VF 1	6,2	56,1607248	15,5148958	2012-05-30	2012	1	11	5,87999988766387	5,87999988766387	146	6,196359
491434	25832_52077	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	VF 2	5,4	56,1512668	15,4960934	2012-05-30	2012	1	11	4,59649994131178	4,59649994131178	99	5,530804
491435	25833_52078	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	VF 3	15,4	56,1319294	15,50659	2012-05-30	2012	1	4	0,972000021487474	0,972000021487474	129	7,203564
491436	25834_52079	SRK BKVVF och VHVVF Hanöbukten jämna år från 2011	VF 4	8	56,1182933	15,4946386	2012-05-30	2012	1	8	13,3760004546493	13,3760004546493	250	5,616933
